trial_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
1,1.77102198262,3.80392000399,16.6758278715,10.2090430223,8.81978014251,5.21047116198,0.212954194207,-9.03975708872,-0.596099026044,-10.500589098,7.79047572716,-2.381300063,2.36129644926,-7.73288284759,13.935174602,11.5583880023,0.865850164451,5.9171368476,0.373185019294,-17.9424420599,5.30187822219,10.4522831741,-8.02234782662,-11.4108772242,3.74780808285,7.02220857942,6.96702369936,12.5772630698,1.96172621886,12.1180703816,-3.61750502314,1.67222471772,2.6385329918,4.69748591003,1.65080388142,4.71613678172,-6.29858410237,-3.85022052181,-5.00378369347,12.3736050893,-11.2068874508,6.89800428933,9.70633665398,10.0916772861,-11.3580179483,-0.276734833522,-2.38410342407,-1.59298673739,-2.85714265595,-12.2369474894,-17.2199083699,-0.467789613515,-16.5699635519,-6.48168422274,-0.707024488226,-0.407289507348,-1.12967773788,29.2707139381,5.41292047955,-11.6143694129,-12.3257769846,-2.03816852509,3.3386110677,1.75089049516,10.4554927655,10.9029594553,9.07980753772,12.5393450041,6.97491770535,3.37914335283,-0.961695378632,1.14317797427,-10.9556529787,-17.7113694401,1.30444986724,-4.33402923242,-2.67071186029,15.1478990458,11.7519025306,17.5624595457,2.41089000611,-0.95174374205,-8.36222201229,-0.338662375608,12.3726327579,14.6581103107,5.27437692075,10.7011421261,12.6265211308,-4.97320696307,5.72000907738,-1.78321715032,-12.3192500398,17.1801318344,-4.92963449487,2.19465984757,9.32758571615,17.5827673098,-0.489749286101,3.45190615778,10.0350494923,7.73399716581,31.0701719851,0.425764323462,-0.90874882352,10.3579967636,8.52526175755,-0.642814065234,10.6488276441,5.59756869319,9.39649013549,1.11175382059,-1.66164772234,12.9555687667,-5.98907997821,12.1870419769,-1.84196579006,-7.25052030828,-17.3759503156,-3.21075361329,17.0193051682,0.358275955456,5.22410014853,7.76965532869,9.70444280616,8.18137886905,10.2573956117,-9.36745810934,6.520084606,0.582587023292,-7.23424150095,10.0305212902,11.9235279973,7.68971061164,-0.779186119103,4.79517868501,-7.64341458554,-0.477898215267,14.8696732137,-11.1006643913,-2.43895048055,4.20397014085,-8.77168310677,-3.98900983733,-7.07602969938,20.0279324607,-9.11580687478,0.873114604914,-3.85587669075,8.94708174722,-6.90106276845,-5.10865292114,-10.7469927128,-26.7693021557,-11.4073648313,10.9313324461,-3.1721221575,-4.03062769146,-14.7627592521,-14.7492805682,-4.07345338912,1.82930608909,-8.21285606334,9.01857018443,9.24924307731,-4.89764360223,-17.1853309556,1.01950894012,15.0849637204,-8.97503385832,-0.328510106244,-7.4852464339,-13.6121009703,5.78875699951,-19.0371736563,3.07719376251,-14.8308352876,0.0843508538762,-7.04848299876,-7.82411562306,5.70069779825,-9.50760543774,10.7511334865,9.33509662885,-10.8300449011,-8.57591155116,-3.48986714653,10.8031767935,4.46420732115,10.3578385753,0.113313103882,2.52334398245,4.82310043617,6.11949437738,-2.07869557319,-9.97525331512,-10.4719791351,-6.45551721993,3.53995099897,-1.04480251696,-7.65265328027,-0.809536024195,-4.11439010416,0.879199763902,-3.40012974968,-4.62392066567,0.0651803189939,19.2353122082,-2.67477599217,-11.9804900767,-11.9988742075,-10.4128944984,15.9929951249,5.20446909709,16.5071108052,-16.2864926605,0.91716146325,10.1649062712,12.2458828333,7.06550248971,-3.81011270812,4.65839753949,18.1544773794,7.21563078254,-22.0976458399,3.0864527957,5.26448839068,-5.91831665983,-1.05900547619,4.3199357005,12.9116022023,8.92954717383,12.1159001758,-3.15775777076,13.9896974729,0.87243113958,8.09830876396,13.0534310533,18.0622192798,6.2289379278,-11.2153959035,4.09198017327,-2.34967226145,8.21985395725,12.0098616151,8.39235002461,1.28820163639,0.257340429051,17.94362168,-7.46967290763,6.50189076206,16.9819283204,-5.22712575831,1.65242867494,5.33215376587,-4.08594768911,11.6753669217,3.8711567865,5.27702081633,8.51122603699,23.5975186356,10.898382502,-13.2580971641,7.14952365419,-0.280732364747,7.05716237751,-0.0459719123225,1.46592828067,4.56543903086,7.31976184674,3.85160742281,-1.52771296988,13.182631216,7.02956201815,-9.97977970746,8.58788408306,8.87086982997,4.29410674386,-1.80764621135,11.1173193411,-5.21131666102,16.3814041109,12.5370039111,6.46791445018,4.94121036957,11.4383660653,9.2586347438,-5.66051118981,-0.483472718773,3.33266202195,-3.28096604662,11.1864095942,14.9700340411,22.6760818747,11.8078970453,7.82656909241,13.889357305,0.270737919772,-7.18158227135,20.2046332525,-6.46135472901,21.1027447432,-10.6963080889,-7.9807703428,12.0110292158,-8.07304339004,-1.6132589508,4.62556943531,10.377565387,-10.9108411273,15.6121203812,-2.56176770194,3.20856747883,3.74851971697,7.33056973089,6.66222500723,3.67909969095,7.78669071249,13.3584092772,21.2796742812,12.9916475543,-3.80645549775,-5.54430671164,3.21973117642,5.4561438493,-3.97528704773,1.75787678522,12.2209360059,2.62094146752,12.3814522896,8.88122091296,18.7904319115,-5.012729398,17.1383286747,7.58171439121,21.8179645285,14.666912534,14.3085805722,-5.84343821006,13.6424483736,22.3904249366,-20.5741367845,8.35925426267,-0.346428814379,-3.21440675148,2.73034206377,7.41510777395,7.50849438458,21.1777778238,8.30762764608,-0.676687999714,15.8782427924,3.89975844308,17.5877136946,-0.150059668377,14.0233801053,2.79353139425,1.22903929485,-3.2186547238,22.2159970365,2.44555721059,7.91482108639,0.903589193785,8.9109603316,11.7910123709,11.020026555,14.2245881043,7.37176025976,17.3373164344,4.78781725189,5.34743236635,4.45540056799,7.33296648176,3.16659123381,6.89510301087,-3.77270669461,14.9005073289,8.56788235247,6.35228022729,7.23784899859,10.8513264544,1.81412620949,-2.18100479759,2.8413242212,11.3469740396,12.5904132243,10.3014434854,-6.05856753187,-9.61011965186,5.22498157071,-8.56661314065,1.71969936565,-6.54154555569,3.18436386761,6.6791962939,-4.22544076635,-4.27845569106,7.31754504966,1.54004071904,-1.62635472306,6.20124401491,7.55981262249,0.693618979106,9.89750218108,3.84663806442,-4.50543085535,9.77214274853,1.50880863053,0.335267132828,4.23412360342,-5.98883968363,-10.6566547582,-8.03327766645,8.9547984885,-18.5447764504,-15.2341366132,1.98862537283,8.26946132919,16.1396546096,9.49551504765,-10.5854960185,22.9120177698,3.97507892713,-8.54488732922,-1.48525073578,5.9684730233,-0.752726145388,-1.13476017098,-6.91885074927,-4.34589936565,3.75652796835,-14.3413563762,-3.09263916268,-11.3805663406,-11.2133480258,-6.56650103739,-7.63989605697,3.21981163256,9.42137646793,6.28824770562,-12.8578534312,-0.896796079781,-4.12425895482,1.1679824206,-11.5736719513,-8.61521418097,2.78421910844,1.7493389449,4.71264153286,5.31866205693,8.52180826649,7.81043435851,-7.10641608364,-8.08339977158,-16.0561545591,-9.82258841058,-11.8724087002,-11.0603514786,-21.1632560328,0.176488576547,-22.3974494106,-18.6980647045,-13.1193626469,1.47665091964,1.04118904878,11.2880956181,-8.4226582474,-4.59973436184,3.01686381237,-11.0041742214,0.0996940167592,1.66313557376,-11.6340293911,-4.09198692647,-11.3998100296,6.21812957559,-12.7171831875,-5.26060423241,5.2018913754,-1.96214829271,-17.4557992292,-2.63201108094,-10.7255447496,-10.7694467088,1.43389715327,-9.0209341062,-11.830943554,-27.9595175276,-7.05619935332,-13.6330674958,-2.52176687342,-0.772816029198,-6.30488976356,-3.15360494227,-20.7117952638,-18.0694624524,-15.7896002824,-9.40643139138,-6.68290880352,-11.0802747176,-5.70815156799
2,-1.96215083261,2.52923117412,-4.88628760539,9.29850780749,-1.07452796851,-16.1833604846,-9.42964514448,-14.836854172,5.59222014423,7.37933851256,3.84422899888,5.61560040087,-9.93593753618,-2.07483790571,1.52794918867,-4.16761409054,-6.46758422053,-20.2759823721,-1.63774016597,-7.03523733093,-2.68620289732,-13.7266415225,8.49945214829,-9.37876185073,4.21917569456,-1.23502934002,-8.41778195976,-3.64509028169,8.92114538038,0.979121168183,1.47396647117,7.8233833476,-0.564453676844,21.947463781,-5.31465990809,-12.8178749224,0.47926181571,-11.1061693734,-9.77813357703,13.0517336636,10.3734609961,-2.49723212297,7.587522927,-0.696648510777,-3.21665450927,12.7746675483,-3.49979779415,2.64065894899,-11.6229726585,5.31846103314,-2.13428637101,-4.86987465882,9.38194087504,0.591914023525,4.4817364472,-0.376307550089,1.40284026415,7.35561624951,-15.1457794117,1.54931616606,-10.69350805,1.28248578726,1.30261661475,-7.50260273413,10.612347092,5.28097234233,10.9325856841,1.79042835271,5.29697520184,2.66243164525,2.89066564652,-3.06458376384,-6.2440604114,-10.3163216857,-6.2270685399,10.4337754452,9.54487462289,-1.24791669322,15.97628482,1.68912551824,-0.939289369822,15.7860046463,3.67220851263,-3.66782996078,-4.12750474049,14.3404336801,-3.15773035347,-5.20451842299,-8.37130057643,-14.0778465494,15.4078501047,-0.928130259058,8.70125167333,5.47321414134,14.0864647314,9.74218873601,-8.04889122228,1.44602324484,-8.464036039,10.511117214,4.62406025,6.4110016755,-5.62978408423,8.20044989212,0.421235112021,-12.1255292181,-4.4590380155,2.65193845673,5.06279476198,-9.64354124233,6.08529665911,23.6369301255,2.68921030341,-3.91565133364,9.23050559037,6.79624910852,3.40139256092,10.5520596661,14.2511356545,14.5378642215,1.40556433566,-12.769484022,9.59929528746,-3.78250906953,-10.0197782553,2.37174470198,-4.02717992714,-7.17286963029,6.2947580452,0.696196925171,-3.02779306509,9.16267536535,0.666807621276,-8.82606557408,0.513716483074,-7.24172938995,-3.56758574298,-8.1308790975,1.95978981312,22.2580260089,2.79256483144,-1.20137667591,-0.190291526899,14.1851505674,-15.6264556138,13.6818193295,15.4034042554,9.28589482505,-5.73954925898,-21.1786143745,-5.79125666504,-18.926978435,-7.35699851233,-8.74759811522,-9.69417767501,-11.7321441908,-5.39264625933,-5.20054474582,-2.38783364139,3.74481601194,1.0517255304,5.24391682561,13.7550756754,-0.124073111854,-4.83191648602,-2.69045708028,4.99635773845,4.71247059783,-4.15891819353,-21.0031528128,-12.4719520491,-7.57146677847,-15.9984128274,-1.73276772327,-15.7779715818,-0.527518521415,-12.5368718776,4.03368643125,-7.85082241458,15.4333121059,-14.7699025803,5.46746572037,12.485873861,-1.43789907109,-1.15610867165,2.79629435164,5.50841476789,-21.654180509,-5.98422475705,15.4291762409,6.62445257288,2.74564369412,-18.3257351096,7.81699485945,2.77383121916,1.86828369525,-0.391114095902,12.8994884495,7.57376526433,-11.3148427659,-7.27003087422,-5.54088297261,-14.8998808362,-4.82238424502,-4.17020855853,8.29448984133,-4.1285249518,-12.1631353146,6.11894299044,-2.45614423245,-7.17464424967,16.3430298221,10.652882922,5.24152494635,4.32146813636,0.691997750708,-8.4532658651,0.0336950232244,3.92368070438,-8.38508873165,-2.67088779788,-4.76423935943,5.73652916254,-9.51776177794,-3.43612675371,2.06019140815,-19.5021163091,13.339363947,22.307288943,3.29280049111,-1.32697672636,-6.09508888443,9.19197129175,15.2654785179,2.22580503539,1.37687721898,2.0075250282,19.0535006355,5.9018813872,13.6296104959,10.5145624755,4.9093407074,17.2461887283,4.08850817785,1.92997091544,-6.19829825307,4.87502598398,6.40601421319,-5.31519075925,-5.57241825397,-6.24052576232,-11.0196331292,13.4992820615,-5.41070421649,6.09673419738,10.6921973689,5.26297888894,1.25582765583,-2.83011142703,-5.73728494442,5.62307642518,12.2466849689,-2.68250681206,18.719251247,-10.8276781344,-8.65927026074,11.3823969566,7.15639376511,3.48948786922,3.58033779224,5.48301457381,19.1843555756,-1.21836826016,2.07893804284,-8.01218333087,10.4489239026,-4.89757700163,10.2190410184,12.7811783229,0.45380743075,-4.31515340042,3.27430842048,0.436374506646,-13.5847632444,5.72195925269,-1.6404760985,10.4811663837,6.06142012171,6.76221407359,14.7109731109,-0.67478931836,-2.97324289551,-4.63668580033,5.87546483409,-19.6956992299,4.63372298272,15.4866209253,15.0438312927,2.72854168588,5.30735855761,7.77574331802,3.35630787326,10.2713262201,-5.21690031971,7.1677926014,3.63316507771,10.4640264502,14.3646583944,4.30141859352,8.73467020814,11.4889155542,-1.23346688342,10.2896793024,-0.997882572205,-11.4918209062,7.25343370841,21.1768836881,13.2927664905,-1.50843141086,3.67643436464,-13.5870033311,8.98016882083,-9.29424319629,11.6200440254,8.56872228413,15.4936275167,9.04913669774,11.0475691937,10.2615296331,-8.58842788624,10.6615578894,3.26999905751,-12.309620043,-3.3521117277,-6.75341778085,4.00788357578,5.71756422052,4.86084268516,17.3785138752,14.776654166,8.96788812548,-5.16884529173,14.6533535121,4.56333908635,5.8134796502,2.79020038937,14.3753082894,6.12819537612,-21.6602103702,-3.24774925252,20.7200685614,1.9628303619,6.57777525401,5.59006197856,11.3275729146,6.19090241887,13.2254574303,18.7559779023,2.06055553103,15.7807928001,11.1421845732,4.97780355264,0.732549361327,6.09120934153,5.05980566649,20.9026590005,-6.05020815238,-3.04275176942,11.4276651254,3.8896542453,-5.83638017896,-13.1809177118,4.9505304677,14.7258895316,7.59154728812,-0.200784749341,1.50096025056,15.5470643594,-15.1617197362,17.2408727344,1.31624648932,-8.57760279257,-5.23528589247,1.0382335264,2.83420659971,-0.127201726553,1.32457111575,2.16092429679,2.52985018322,-4.45785183314,1.15245760447,14.7397611972,0.43817855572,12.0158781062,7.25183835508,-3.90031209543,6.93596753283,13.9849873897,-1.84557925612,-4.6720717628,1.2739740355,14.1909834674,-20.342038926,-8.97241315469,9.25615062121,2.20988764967,-19.0534451707,2.84985605661,7.15787288958,-0.952414962754,-12.9979987258,8.34620213736,17.0213657339,-9.46499655546,1.57852856978,5.77335965872,-5.19858444069,-15.1526415199,9.2941409559,-0.779799588701,-10.4350627149,-9.9628002609,2.10830912101,-6.0688911671,-2.90165892335,14.0196281089,1.84941880066,5.80631661189,-13.7388685504,-16.2197331668,-0.0086775005473,-7.51696660435,3.88314428362,-8.78790700987,-6.53195925843,-12.1504338519,-5.78756264495,-9.43120036715,14.371310589,10.4933137835,4.30211297624,3.36092565625,11.4925028484,8.35721527279,-6.13377270888,-9.25972412602,-9.16513882264,5.14314511367,-8.01089757621,-3.57689105912,1.97877461838,-6.06662999041,-8.66380050127,0.17391196444,-18.8450979239,-12.1106708302,-15.0452275935,-2.6358895959,0.206055803374,-12.398226881,-3.4372045006,1.96026159487,6.30559889107,-4.42317667931,-5.65779570585,-12.051578819,15.0710458143,-4.7529120627,-16.8057351891,-15.3276627712,1.08090852362,-7.34654203775,4.36605487572,-12.030768275,-2.68608900904,-1.97093592165,7.66446436925,-16.2713356539,11.3524477845,-9.02427816507,-3.41390344945,-12.2939176954,-6.07726184893,2.09745832811,-13.8489765056,-4.01847819173,-4.34791765188,-6.54347143159,-2.23355400899,-15.4399481656,-5.55938566652,-12.5847669713,-20.6359706777,-18.8460102942,0.560864889094,7.01070224769,-8.67934132066,0.321547461609,-12.9510403451,-18.0329777639,6.13588483671
3,-7.48193763106,-1.57306146423,6.6327541842,4.95941922206,-8.758954696,-5.97804043688,11.1584124347,-2.71586989308,-2.48101816562,-8.62698896416,10.6004051805,-20.5538677122,-0.249257714768,4.88417846062,-16.0292822388,-4.28896811143,10.4546420263,6.76554393614,-9.07927106197,10.6094755136,-8.58383186651,6.30202994798,-12.251920607,11.1120028322,-8.16360095214,8.2785221062,-0.588724987697,-2.67905200476,4.00835256797,-4.19668427266,-0.575862239216,1.55937715832,9.00094740131,8.83232836165,-2.60265582277,-3.85544271139,-8.81927674136,-4.97591111884,0.49559143101,-4.52124590652,8.4377478064,-2.09640794543,-20.2558154704,9.31540517272,-9.24914137758,9.03291811452,1.26915996547,-6.17327507931,-9.60219829551,10.2195098549,6.88977263637,11.7290787378,-6.41586754193,-16.8082357577,12.5905693997,0.199973318296,0.359156357138,-0.120946852528,0.210028691385,-9.00973344583,9.1562835598,3.31233977224,0.88869047869,-5.34359287811,9.83525102537,-1.50303097154,-7.11021161368,7.51077926373,13.8829199133,18.586764547,13.8463134004,10.046870101,19.5157242641,-5.22330017639,-8.62054900396,0.982510243807,-19.7264074177,-7.50014175144,16.7628295258,-4.18198185018,1.59068756088,-13.6456214362,14.0113932802,5.49349406561,-9.22514319127,-2.7356549623,5.09379379363,2.06279213523,0.706843458313,-7.23567019624,-2.76298781195,10.4629931198,14.1914440819,2.21815926959,6.9200635573,14.4987552778,3.43047193029,5.56781535104,2.14191564398,4.19396838544,-2.40060157566,20.9315307531,18.4198225225,15.5587503244,-4.78288574091,-6.95043182794,2.37223032393,-19.7576616245,2.28066692767,-0.0292841443221,10.6183982186,-11.2404901322,14.2021827022,15.7629444136,2.78702484177,0.160049258968,15.9916285835,-6.49634956702,6.66567393304,-2.31795431872,2.86927132891,-0.188448247589,5.79895224554,-3.39772697991,7.41376726765,2.94584314095,-10.9831974595,7.65424182844,4.94357539477,-4.87647956889,-9.28662605848,20.8774264789,-8.03125150859,-8.55367947889,-8.44888017988,7.06049730743,-11.037870859,-0.725510010929,4.1008155721,-15.095853272,-7.0110220326,-5.12999610403,5.9863618426,-9.10484310894,-9.59495143576,0.271991513726,-6.37302434779,11.239835462,7.44353950919,6.99862630621,-4.81769672393,-3.03753571172,-7.03299537824,-10.9357444024,-1.86584565354,15.1024436382,6.85837849659,-19.419973534,-1.03862348608,-19.3799892013,0.645244196362,-14.7153160693,8.82495900803,-19.1607807006,-27.6906961851,-8.55830930685,-24.3556225891,-8.40506253609,-2.06872027063,6.86708006548,-4.39856233853,-14.679149143,-31.2168495398,5.397311181,18.2148929929,-9.00414058257,5.93467464256,-8.78871418262,11.9178561327,8.73574687356,5.02391345753,-2.73940781681,14.2609360214,0.470823039041,0.142608364123,-8.5586115816,-11.4417469011,4.44755603866,-4.65661708533,-8.06912362947,-14.7842609824,-9.44434984514,-4.97745989727,-3.54106915432,6.34342473319,-6.42946085176,12.1459107488,-10.2398113175,-6.035589261,8.47773067608,3.67432269729,-5.8848524159,8.81826867502,-6.16795323042,-4.39225909129,-3.54128499337,-9.97284084098,0.990868896867,-12.1717689347,-0.29422463684,-3.6382433276,5.02452861506,-5.5487728836,-2.49112463097,-6.16291960519,-6.04706537693,0.0505913140849,5.31000990896,8.74023486276,2.65959402651,0.390657341565,0.535909287543,-4.09614144984,9.45161891501,-9.53374013304,-3.69966196605,14.739441011,-2.07158245211,4.30565911003,24.2940416115,16.135801484,3.95664858998,-0.0179796438471,-2.53708289793,-4.61252261397,16.6808313134,15.1429686256,-5.29150890848,3.26660090609,4.61919824542,14.0015371665,12.6961803176,18.35876743,5.04963102234,-6.099027981,-9.86626443357,-6.0812610796,19.2078862419,9.5130725373,5.27982973527,-16.6267663369,-5.82581241066,-6.19891012236,-0.829979680623,-15.9353381981,-3.1985848575,-0.780633299111,15.0851389218,-0.649631611436,8.92655833352,11.1929190553,2.59815502035,-1.30429200212,4.23521523756,-10.4834952024,5.72963284981,2.72638951753,0.378116191722,-0.650008453603,5.52268540034,7.53384327432,1.46294601597,0.152552107361,16.1857302569,7.28731190411,13.1677708952,8.69553651401,1.56613491234,-3.2007678132,10.9408205971,7.19970651358,3.05848573205,13.2205721717,7.29776755519,-5.58646945659,10.1603308438,8.4380627469,-1.11900064978,9.66003134385,22.5228096981,3.52414520934,5.50627197833,-14.4793589533,24.5006639325,4.70109076227,1.57807924339,1.00698005565,10.5143821889,-15.793050365,6.60185803794,-1.56986099991,7.11845159005,9.4347382984,22.7466363096,13.4143782695,1.8894495702,17.1795486151,6.70064820972,24.7777883189,-0.466111088042,14.9398209461,-2.51762771389,-0.830355291891,13.644007554,1.12640940296,9.12470388696,4.85097350017,22.0970465403,19.8376691689,0.539245831234,15.4889376957,-9.37207113294,10.8382762867,-2.66630731976,-8.25080726201,9.46739565435,-0.0112534207158,3.81139361902,-10.8619826797,19.6054000459,11.76564468,3.71041310179,9.98558386123,-0.463604085222,3.59640662446,4.31084712673,3.0137717057,4.75929411891,-4.35802944616,-0.533325026793,0.23677537159,-1.26321149815,5.56987847065,13.6508105137,4.30881475523,-4.86033864819,15.0006933368,0.457862441755,2.95585487432,-2.97957721916,-0.528930117992,12.8956218845,-2.69728021398,-3.32466031082,-3.45749675501,-0.0121447767011,9.60639255201,2.41138750423,0.326800642923,6.93517981149,3.13704645775,-0.977914772586,2.54799612516,5.88382530033,5.70352193186,8.67843977344,2.86224684441,18.8117918681,-3.54482907408,-10.3445629806,12.0444852152,9.5317051672,6.89681646698,0.915474809778,-10.9911311592,14.8011170772,13.4961677363,4.33672858535,1.85365528742,-9.46191684533,6.65156575709,20.7139983061,4.71768461066,0.982858485589,-0.105094855499,4.72562238876,-2.5931947581,3.2189503298,12.4986317701,13.0217647765,17.3951882465,1.25263871602,-6.21534257384,4.19044979149,15.9868761625,6.46065271435,4.20208113032,-1.59712082847,1.48093964092,25.8056450512,-3.08200653268,-5.6023416573,-2.85259580142,-17.2340518888,9.31606885948,-7.10794325962,-17.4946230134,3.04275691712,3.8450333035,12.9455240771,-3.20836169195,5.98491078382,-12.4453664333,15.8065602796,1.23784953869,3.67275016998,-0.267154160755,-5.52363803674,-9.31541080684,18.1539246068,-8.0271593265,9.9895220405,-7.9850576306,10.4845679248,-11.294116547,-4.51514213516,-6.13968795379,-6.05837398794,-12.7361869824,13.2206228391,-9.86402912603,3.03081483222,6.1316098601,-1.04704104379,-14.8431637694,-6.01601061274,-14.1519808785,6.36383602788,-18.0904627204,-0.540397167507,18.6346387889,6.04050610731,-14.6324935937,1.61440731319,2.72246051732,-5.39413551071,7.24832707978,-2.6942550558,-10.5525976347,-8.97727367708,-4.56401800396,-24.5880510111,-16.9008633597,9.89176239729,-4.6110327994,-2.50629062194,-0.588015405978,0.765166561567,-6.65226000044,2.43633046431,-18.7632842204,-4.84885487802,-23.1481587428,-5.06006025443,-0.204182533977,4.97885003599,-0.272880173243,-4.85104291533,3.67249618215,-12.9677161046,1.14829705669,0.967325802874,-12.158256114,-22.0076681746,-14.5678108821,-18.9497070278,5.34845836902,2.69656956671,-17.6967533818,3.05757057896,-6.87798284306,3.53801396139,1.68960060911,-20.0673718781,-4.9292039372,-22.9485455914,4.21242472515,-16.0615856889,-23.3728233884,-15.094752776,-11.5184998554,-4.81095521925,-4.8080764565,-5.21475937422,-3.23967135957,-28.6842814257,-8.58454239238,-11.0802674742,-24.0771749179,-11.2114003235,2.20188421708
